"['<S>', '"""""" ', 'TARGET1', 'wins ', 'ENTITY', ', ', 'she ', 'could ', 'lose ', 'all ', 'of ', 'the ', 'other ', 'swing ', 'states ', '\xe2\x80\x95 ', 'ENTITY', ', ', 'ENTITY', ', ', 'TARGET2', ', ', 'ENTITY', ', ', 'ENTITY', ', ', 'ENTITY', '\xe2\x80\x95 ', 'and ', 'still ', 'win ', '"""" ', '"" ', '</S>']","['START', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: TARGET1 wins': 1, 'CONTEXT: , TARGET2 ,': 1, 'CONTEXT: <S> """""" TARGET1': 1, 'CONTEXT: TARGET2 ,  ENTITY': 1, 'CONTEXT: TARGET2 ,  ENTITY ,': 1, 'CONTEXT: ENTITY ,  ENTITY , TARGET2': 1, 'CONTEXT: ENTITY , TARGET2 ,  ENTITY': 1, 'CONTEXT: , TARGET2': 1, 'Dependency path to TARGET2: TARGET2': 1, 'Dependency path to KEYWORD: TARGET1 <- KEYWORD': 1, 'CONTEXT: TARGET2 ,': 1, 'CONTEXT: TARGET1 wins  ENTITY': 1, 'CONTEXT: TARGET1 wins  ENTITY ,  she': 1, 'CONTEXT: <S> """""" TARGET1 wins  ENTITY ,': 1, 'CONTEXT: ENTITY ,  ENTITY , TARGET2 ,  ENTITY ,  ENTITY': 1, 'CONTEXT: TARGET1 wins  ENTITY ,': 1, 'CONTEXT: TARGET2 ,  ENTITY ,  ENTITY': 1, 'CONTEXT: <S> """""" TARGET1 wins  ENTITY ,  she': 1, 'CONTEXT: ,  ENTITY , TARGET2': 1, 'CONTEXT: ENTITY , TARGET2': 1, 'CONTEXT: <S> """""" TARGET1 wins  ENTITY': 1, 'CONTEXT: """""" TARGET1': 1, 'CONTEXT: ,  ENTITY , TARGET2 ,  ENTITY ,': 1, 'CONTEXT: """""" TARGET1 wins': 1, 'TARGET closer to KEYWORD': 1}"
"['<S>', '"" ', 'ENTITY', ', ', 'and ', 'ENTITY', 'and ', 'TARGET2', ', ', 'too ', ', ', 'still ', 'isn\xe2\x80\x99t ', 'enough ', 'to ', 'get ', 'Trump ', 'to ', '270 ', '. ', 'He ', 'also ', 'needs ', 'to ', 'win ', 'states ', 'now ', 'leaning ', 'Clinton\xe2\x80\x99s ', 'way ', '."" ', '</S>']","['START', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: and  ENTITY and TARGET2 ,  too  ,': 1, 'CONTEXT: ENTITY and TARGET2': 1, 'CONTEXT: TARGET2 ,  too  ,  still': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: ENTITY and TARGET2 ,  too': 1, 'CONTEXT: ,  and  ENTITY and TARGET2 ,  too  ,  still': 1, 'CONTEXT: TARGET2 ,  too  ,': 1, 'CONTEXT: TARGET2 ,  too': 1, 'CONTEXT: ,  and  ENTITY and TARGET2': 1, 'CONTEXT: TARGET2 ,': 1, 'CONTEXT: and TARGET2': 1, 'CONTEXT: and TARGET2 ,': 1, 'CONTEXT: and  ENTITY and TARGET2': 1}"
"['<S>', '"" ', '@realDonaldTrump ', 'it ', 'really ', 'is ', '. ', 'ENTITY', 'looks ', 'to ', 'be ', 'a ', 'lock ', 'for ', 'TARGET1', '. ', 'If ', 'so ', ', ', 'she ', 'can ', 'lose ', 'ENTITY', ', ', 'ENTITY', ', ', 'TARGET2', ', ', 'ENTITY', ', ', 'and ', 'win ', '"" ', '</S>']","['START', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: TARGET1 .': 1, 'CONTEXT: a  lock  for TARGET1': 1, 'PAIR CONTEXT: TARGET2 ,  ENTITY ,  and KEYWORD': 1, 'CONTEXT: for TARGET1': 1, 'CONTEXT: , TARGET2 ,': 1, 'CONTEXT: TARGET2 ,  ENTITY': 1, 'CONTEXT: TARGET2 ,  ENTITY ,': 1, 'CONTEXT: lock  for TARGET1': 1, 'CONTEXT: TARGET1 .  If  so': 1, 'CONTEXT: be  a  lock  for TARGET1': 1, 'CONTEXT: ENTITY ,  ENTITY , TARGET2': 1, 'CONTEXT: ENTITY , TARGET2 ,  ENTITY': 1, 'CONTEXT: , TARGET2': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: TARGET2 ,': 1, 'CONTEXT: be  a  lock  for TARGET1 .  If  so  ,': 1, 'CONTEXT: for TARGET1 .': 1, 'PAIR CONTEXT: TARGET1 .  If  so  ,  she  can  lose  ENTITY ,  ENTITY ,  TARGET2 ,  ENTITY ,  and KEYWORD': 1, 'CONTEXT: a  lock  for TARGET1 .  If  so': 1, 'CONTEXT: TARGET1 .  If  so  ,': 1, 'CONTEXT: ENTITY ,  ENTITY , TARGET2 ,  ENTITY ,  and': 1, 'CONTEXT: ,  ENTITY , TARGET2': 1, 'CONTEXT: ENTITY , TARGET2': 1, 'CONTEXT: TARGET2 ,  ENTITY ,  and': 1, 'PAIR CONTEXT: TARGET1 .  If  so  ,  she  can  lose  ENTITY ,  ENTITY , TARGET2': 1, 'CONTEXT: ,  ENTITY , TARGET2 ,  ENTITY ,': 1, 'CONTEXT: TARGET1 .  If': 1, 'TARGET closer to KEYWORD': 1, 'CONTEXT: lock  for TARGET1 .  If': 1}"
"['<S>', '"" ', 'OPPONENT', 'could ', 'win ', 'ENTITY', ', ', 'TARGET2', ', ', 'ENTITY', ', ', 'ENTITY', ', ', '& ', 'ENTITY', 'and ', 'still ', 'lose ', 'to ', 'TARGET1', '. ', 'Race ', 'will ', 'get ', 'closer ', 'but ', 'odds ', 'are ', 'still ', 'against ', 'him ', '."" ', '</S>']","['START', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: TARGET1 .': 1, 'CONTEXT: to TARGET1 .': 1, 'CONTEXT: win  ENTITY , TARGET2 ,  ENTITY ,': 1, 'PAIR CONTEXT: TARGET2 ,  ENTITY ,  ENTITY ,  &  ENTITY and  still  lose  to TARGET1': 1, 'CONTEXT: to TARGET1': 1, 'Dependency path to KEYWORD: OPPONENT <- could -> KEYWORD': 1, 'OPP CONTEXT: <S> "" OPPONENT could  win': 1, 'CONTEXT: , TARGET2 ,': 1, 'CONTEXT: still  lose  to TARGET1 .  Race  will': 1, 'CONTEXT: TARGET2 ,  ENTITY': 1, 'CONTEXT: still  lose  to TARGET1': 1, 'PAIR CONTEXT: KEYWORD ENTITY , TARGET2': 1, 'CONTEXT: and  still  lose  to TARGET1': 1, 'CONTEXT: lose  to TARGET1': 1, 'CONTEXT: lose  to TARGET1 .  Race': 1, 'CONTEXT: ENTITY , TARGET2 ,  ENTITY': 1, 'CONTEXT: , TARGET2': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: could  win  ENTITY , TARGET2 ,  ENTITY ,  ENTITY': 1, 'CONTEXT: and  still  lose  to TARGET1 .  Race  will  get': 1, 'CONTEXT: TARGET2 ,': 1, 'CONTEXT: could  win  ENTITY , TARGET2': 1, 'OPP CONTEXT: "" OPPONENT could': 1, 'OPP CONTEXT: <S> "" OPPONENT': 1, 'OPP CONTEXT: <S> "" OPPONENT could  win  ENTITY ,': 1, 'CONTEXT: TARGET2 ,  ENTITY ,  ENTITY': 1, 'OPP CONTEXT: OPPONENT could  win  ENTITY ,': 1, 'CONTEXT: TARGET2 ,  ENTITY ,': 1, 'CONTEXT: TARGET1 .  Race  will': 1, 'CONTEXT: win  ENTITY , TARGET2': 1, 'OPP CONTEXT: OPPONENT could': 1, 'CONTEXT: ENTITY , TARGET2': 1, 'PAIR CONTEXT: OPPONENT could KEYWORD': 1, 'CONTEXT: TARGET1 .  Race  will  get': 1, 'OPP CONTEXT: <S> "" OPPONENT could  win  ENTITY': 1, 'OPP CONTEXT: OPPONENT could  win': 1, 'OPP CONTEXT: OPPONENT could  win  ENTITY': 1, 'OPP CONTEXT: "" OPPONENT': 1, 'PAIR CONTEXT: KEYWORD ENTITY ,  TARGET2 ,  ENTITY ,  ENTITY ,  &  ENTITY and  still  lose  to TARGET1': 1, 'CONTEXT: TARGET1 .  Race': 1, 'OPPONENT closer to KEYWORD': 1}"
"['<S>', '"" ', 'OPPONENT', ""won't "", 'win ', 'ENTITY', ', ', 'ENTITY', ', ', 'and ', 'TARGET1', 'will ', 'get ', 'that ', 'in ', 'your ', 'head ', '"" ', '</S>']","['START', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'Has Negation': 1, 'Dependency path to KEYWORD: OPPONENT <- will -> not -> KEYWORD': 1, ""OPP CONTEXT: OPPONENT won't  win  ENTITY"": 1, 'OPP CONTEXT: "" OPPONENT won\'t': 1, 'CONTEXT: TARGET1 will  get  that  in': 1, 'CONTEXT: ENTITY ,  and TARGET1 will  get  that': 1, 'CONTEXT: TARGET1 will': 1, ""OPP CONTEXT: OPPONENT won't  win  ENTITY ,"": 1, ""PAIR CONTEXT: OPPONENT won't KEYWORD"": 1, 'CONTEXT: ,  and TARGET1 will  get': 1, 'Dependency path to TARGET2: TARGET2': 1, 'OPP CONTEXT: <S> "" OPPONENT won\'t  win': 1, 'CONTEXT: and TARGET1 will': 1, 'CONTEXT: ,  ENTITY ,  and TARGET1 will  get  that  in': 1, 'OPP CONTEXT: <S> "" OPPONENT': 1, 'CONTEXT: ,  ENTITY ,  and TARGET1': 1, 'Dangling Negation': 1, 'CONTEXT: ,  and TARGET1': 1, ""OPP CONTEXT: OPPONENT won't"": 1, 'CONTEXT: and TARGET1': 1, 'CONTEXT: TARGET1 will  get  that': 1, 'CONTEXT: ENTITY ,  and TARGET1': 1, 'PAIR CONTEXT: KEYWORD ENTITY ,  ENTITY ,  and TARGET1': 1, 'OPP CONTEXT: <S> "" OPPONENT won\'t  win  ENTITY ,': 1, ""OPP CONTEXT: OPPONENT won't  win"": 1, 'OPP CONTEXT: "" OPPONENT': 1, 'CONTEXT: TARGET1 will  get': 1, 'OPP CONTEXT: <S> "" OPPONENT won\'t  win  ENTITY': 1, 'OPPONENT closer to KEYWORD': 1}"
"['<S>', 'My ', 'prediction ', 'remains ', 'a ', 'TARGET1', 'win ', 'with ', 'ENTITY', ""'s "", '2012 ', 'map ', 'minus ', 'TARGET2', 'and ', 'ENTITY', '. ', 'With ', 'a ', 'national ', 'lead ', 'at ', 'the ', 'lower ', 'end ', 'of ', '4-6 ', '. ', '#Election2016 ', '</S>']","['START', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{""CONTEXT: 's  2012  map  minus TARGET2"": 1, 'CONTEXT: map  minus TARGET2 and  ENTITY': 1, 'CONTEXT: prediction  remains  a TARGET1 win  with  ENTITY': 1, ""CONTEXT: 's  2012  map  minus TARGET2 and  ENTITY .  With"": 1, ""CONTEXT: My  prediction  remains  a TARGET1 win  with  ENTITY 's"": 1, 'CONTEXT: TARGET1 win': 1, 'CONTEXT: TARGET2 and  ENTITY .': 1, 'CONTEXT: a TARGET1 win': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: TARGET2 and  ENTITY': 1, 'CONTEXT: minus TARGET2 and': 1, 'Dependency path to KEYWORD: TARGET1 <- KEYWORD': 1, 'CONTEXT: prediction  remains  a TARGET1': 1, ""PAIR CONTEXT: TARGET1 win  with  ENTITY 's  2012  map  minus TARGET2"": 1, 'CONTEXT: TARGET1 win  with  ENTITY': 1, 'CONTEXT: 2012  map  minus TARGET2 and  ENTITY .': 1, 'CONTEXT: remains  a TARGET1': 1, 'CONTEXT: map  minus TARGET2': 1, 'CONTEXT: a TARGET1': 1, 'CONTEXT: remains  a TARGET1 win  with': 1, ""CONTEXT: TARGET1 win  with  ENTITY 's"": 1, 'CONTEXT: minus TARGET2': 1, 'CONTEXT: TARGET2 and': 1, 'CONTEXT: TARGET2 and  ENTITY .  With': 1, ""PAIR CONTEXT: KEYWORD with  ENTITY 's  2012  map  minus TARGET2"": 1, 'CONTEXT: 2012  map  minus TARGET2': 1, 'CONTEXT: My  prediction  remains  a TARGET1': 1, 'CONTEXT: TARGET1 win  with': 1, 'TARGET closer to KEYWORD': 1}"
"['<S>', '"" ', 'as ', 'a ', 'native ', ', ', 'TARGET1', 'has ', 'more ', 'chance ', 'to ', 'win ', 'Fl ', 'than ', 'TARGET2', '."" ', '</S>']","['START', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: as  a  native  , TARGET1 has  more  chance  to': 1, 'CONTEXT: as  a  native  , TARGET1': 1, 'CONTEXT: , TARGET1 has': 1, 'CONTEXT: win  Fl  than TARGET2': 1, 'CONTEXT: TARGET1 has  more': 1, 'CONTEXT: to  win  Fl  than TARGET2': 1, 'CONTEXT: to  win  Fl  than TARGET2 .""  </S>': 1, 'CONTEXT: win  Fl  than TARGET2 .""  </S>': 1, 'CONTEXT: than TARGET2': 1, 'PAIR CONTEXT: KEYWORD Fl  than TARGET2': 1, 'CONTEXT: TARGET1 has  more  chance  to': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: , TARGET1': 1, 'CONTEXT: than TARGET2 .""': 1, 'CONTEXT: Fl  than TARGET2 .""  </S>': 1, 'PAIR CONTEXT: TARGET1 has  more  chance  to  win  Fl  than TARGET2': 1, 'CONTEXT: TARGET2 .""': 1, 'CONTEXT: a  native  , TARGET1 has  more  chance': 1, 'CONTEXT: a  native  , TARGET1': 1, 'PAIR CONTEXT: TARGET1 has  more  chance  to KEYWORD': 1, 'CONTEXT: native  , TARGET1 has  more': 1, 'CONTEXT: TARGET2 .""  </S>': 1, 'CONTEXT: native  , TARGET1': 1, 'CONTEXT: TARGET1 has  more  chance': 1, 'Dependency path to KEYWORD: TARGET1 <- has -> chance -> to -> KEYWORD': 1, 'TARGET closer to KEYWORD': 1, 'CONTEXT: TARGET1 has': 1, 'CONTEXT: Fl  than TARGET2': 1}"
"['<S>', 'We ', 'are ', 'predicting ', 'a ', 'close ', 'race ', 'in ', 'TARGET2', ': ', 'TARGET1', ': ', '49.9 ', '% ', 'Trump ', ': ', '50.1 ', '% ', 'win ', 'probability ', '@HillaryClinton ', '@realDonaldTrump ', '</S>']","['START', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: TARGET1 :  49.9  %': 1, 'CONTEXT: TARGET2 :  TARGET1 :': 1, 'CONTEXT: a  close  race  in TARGET2': 1, 'CONTEXT: in TARGET2 :': 1, 'CONTEXT: TARGET2 :': 1, 'PAIR CONTEXT: TARGET1 :  49.9  %  Trump  :  50.1  % KEYWORD': 1, 'CONTEXT: race  in  TARGET2 : TARGET1 :  49.9  %  Trump': 1, 'CONTEXT: in TARGET2': 1, 'CONTEXT: close  race  in TARGET2 :  TARGET1 :': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: TARGET1 :  49.9  %  Trump': 1, 'CONTEXT: TARGET2 : TARGET1': 1, 'CONTEXT: race  in TARGET2 :  TARGET1': 1, 'PAIR CONTEXT: TARGET2 : TARGET1': 1, 'CONTEXT: : TARGET1 :': 1, 'CONTEXT: a  close  race  in TARGET2 :  TARGET1 :  49.9': 1, 'CONTEXT: : TARGET1': 1, 'CONTEXT: race  in TARGET2': 1, 'CONTEXT: TARGET2 :  TARGET1 :  49.9': 1, 'CONTEXT: close  race  in TARGET2': 1, 'CONTEXT: race  in  TARGET2 : TARGET1': 1, 'PAIR CONTEXT: TARGET2 :  TARGET1 :  49.9  %  Trump  :  50.1  % KEYWORD': 1, 'CONTEXT: TARGET2 : TARGET1 :  49.9': 1, 'CONTEXT: in  TARGET2 : TARGET1': 1, 'CONTEXT: in  TARGET2 : TARGET1 :  49.9  %': 1, 'CONTEXT: TARGET2 :  TARGET1': 1, 'CONTEXT: TARGET1 :  49.9': 1, 'TARGET closer to KEYWORD': 1, 'CONTEXT: TARGET1 :': 1}"
"['<S>', 'Even ', 'if ', 'OPPONENT', 'wins ', 'ENTITY', 'AND ', 'TARGET1', 'will ', 'still ', 'win ', 'based ', 'on ', 'current ', 'polling ', '( ', 'assuming ', 'polls ', 'are ', 'correct ', '( ', 'please ', 'be ', 'correct ', '... ', ')) ', '</S>']","['START', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'Dependency path to KEYWORD: OPPONENT <- KEYWORD': 1, 'OPP CONTEXT: OPPONENT wins  ENTITY AND  TARGET1': 1, 'CONTEXT: ENTITY AND TARGET1': 1, 'PAIR CONTEXT: OPPONENT wins  ENTITY AND  TARGET1 will  still KEYWORD': 1, 'OPP CONTEXT: <S> Even  if OPPONENT wins  ENTITY AND  TARGET1': 1, 'OPPONENT closer to KEYWORD': 1, 'OPP CONTEXT: <S> Even  if OPPONENT wins  ENTITY AND': 1, 'CONTEXT: AND TARGET1 will': 1, 'CONTEXT: TARGET1 will  still  win': 1, 'OPP CONTEXT: Even  if OPPONENT wins  ENTITY': 1, 'CONTEXT: TARGET1 will': 1, 'OPP CONTEXT: OPPONENT wins  ENTITY': 1, 'OPP CONTEXT: OPPONENT wins  ENTITY AND': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: ENTITY AND TARGET1 will  still': 1, 'OPP CONTEXT: if OPPONENT wins': 1, 'CONTEXT: TARGET1 will  still  win  based': 1, 'CONTEXT: wins  ENTITY AND TARGET1 will  still  win': 1, 'OPP CONTEXT: if OPPONENT': 1, 'CONTEXT: AND TARGET1': 1, 'Dependency path to KEYWORD: TARGET1 <- and <- KEYWORD': 1, 'OPP CONTEXT: Even  if OPPONENT': 1, 'OPP CONTEXT: OPPONENT wins': 1, 'OPP CONTEXT: <S> Even  if OPPONENT': 1, 'CONTEXT: OPPONENT wins  ENTITY AND TARGET1 will  still  win  based': 1, 'PAIR CONTEXT: TARGET1 will  still KEYWORD': 1, 'CONTEXT: TARGET1 will  still': 1, 'CONTEXT: OPPONENT wins  ENTITY AND TARGET1': 1, 'CONTEXT: wins  ENTITY AND TARGET1': 1}"
"['<S>', 'The ', 'only ', 'strategy ', 'right ', 'now ', 'for ', 'TARGET1', 'is ', ""don't "", 'let ', 'him ', 'turn ', 'Blue ', 'to ', 'Red ', 'and ', ""don't "", 'let ', 'him ', 'win ', 'both ', 'TARGET2', 'and ', 'ENTITY', '! ', 'Period ', '. ', '</S>']","['START', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'MOD', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{""CONTEXT: TARGET1 is  don't  let"": 1, ""PAIR CONTEXT: TARGET1 is  don't  let  him  turn  Blue  to  Red  and  don't  let  him KEYWORD"": 1, 'CONTEXT: both TARGET2 and': 1, 'PAIR CONTEXT: KEYWORD both TARGET2': 1, 'CONTEXT: for TARGET1': 1, 'CONTEXT: let  him  win  both TARGET2 and  ENTITY !  Period': 1, 'CONTEXT: let  him  win  both TARGET2': 1, 'CONTEXT: TARGET1 is': 1, 'CONTEXT: now  for TARGET1': 1, ""CONTEXT: right  now  for TARGET1 is  don't  let"": 1, 'CONTEXT: win  both TARGET2 and  ENTITY': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: TARGET2 and  ENTITY': 1, ""PAIR CONTEXT: TARGET1 is  don't  let  him  turn  Blue  to  Red  and  don't  let  him  win  both TARGET2"": 1, 'CONTEXT: TARGET2 and  ENTITY !': 1, 'CONTEXT: TARGET2 and  ENTITY !  Period': 1, 'CONTEXT: him  win  both TARGET2': 1, ""CONTEXT: strategy  right  now  for TARGET1 is  don't  let  him"": 1, 'Dependency path to KEYWORD: TARGET1 <- for <- strategy <- is <- and -> do -> not -> let -> KEYWORD': 1, ""CONTEXT: now  for TARGET1 is  don't"": 1, 'CONTEXT: strategy  right  now  for TARGET1': 1, ""CONTEXT: TARGET1 is  don't  let  him"": 1, 'Has Negation': 1, 'CONTEXT: win  both TARGET2': 1, 'Contains !': 1, 'CONTEXT: for TARGET1 is': 1, ""CONTEXT: TARGET1 is  don't"": 1, 'CONTEXT: TARGET2 and': 1, 'Ends with .': 1, 'CONTEXT: him  win  both TARGET2 and  ENTITY !': 1, 'CONTEXT: right  now  for TARGET1': 1, 'TARGET closer to KEYWORD': 1, 'CONTEXT: both TARGET2': 1}"
"['<S>', 'Either ', 'there ', 'are ', 'a ', 'ton ', 'of ', 'closeted ', 'TARGET1', 'supporters ', 'or ', 'OPPONENT', 'is ', 'gonna ', 'win ', 'TARGET2', '. ', 'ENTITY', 'OPPONENT', 'everywhere ', '. ', 'TARGET1', 'signs ', 'so ', 'rare ', '. ', '</S>']","['START', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOD', 'O', 'O', 'MOD', 'O', 'O', 'O', 'MOD', 'O', 'MOD', 'MOD', 'O', 'O', 'MOD', 'O', 'O', 'O', 'O', 'END']",Presidential Elections,Clinton,Ohio,"{'CONTEXT: TARGET1 supporters  or  OPPONENT': 1, 'CONTEXT: OPPONENT everywhere  . TARGET1': 1, 'OPP CONTEXT: supporters  or OPPONENT': 1, 'CONTEXT: TARGET2 .  ENTITY OPPONENT': 1, 'Dependency path to KEYWORD: OPPONENT <- signs <- KEYWORD': 1, 'CONTEXT: OPPONENT is  gonna  win TARGET2': 1, 'CONTEXT: of  closeted TARGET1 supporters  or': 1, 'PAIR CONTEXT: TARGET2 .  ENTITY OPPONENT everywhere  . TARGET1': 1, 'CONTEXT: TARGET1 signs  so': 1, 'OPP CONTEXT: closeted  TARGET1 supporters  or OPPONENT is  gonna  win  TARGET2': 1, 'CONTEXT: TARGET2 .  ENTITY': 1, 'Dependency path to KEYWORD: OPPONENT <- is -> gonna -> KEYWORD': 1, 'PAIR CONTEXT: OPPONENT is  gonna KEYWORD': 1, 'OPP CONTEXT: OPPONENT everywhere': 1, 'CONTEXT: gonna  win TARGET2 .  ENTITY': 1, 'CONTEXT: ENTITY OPPONENT everywhere  . TARGET1': 1, 'OPP CONTEXT: win  TARGET2 .  ENTITY OPPONENT': 1, 'CONTEXT: everywhere  . TARGET1': 1, 'OPP CONTEXT: OPPONENT everywhere  .': 1, 'Dependency path to TARGET2: TARGET2': 1, 'CONTEXT: closeted TARGET1 supporters': 1, 'CONTEXT: TARGET1 supporters': 1, 'CONTEXT: win TARGET2 .': 1, 'CONTEXT: everywhere  . TARGET1 signs  so': 1, 'PAIR CONTEXT: KEYWORD TARGET2 .  ENTITY OPPONENT everywhere  . TARGET1': 1, 'CONTEXT: gonna  win TARGET2': 1, 'OPP CONTEXT: .  ENTITY OPPONENT': 1, 'CONTEXT: TARGET2 .  ENTITY OPPONENT everywhere': 1, 'CONTEXT: . TARGET1': 1, 'CONTEXT: TARGET2 .': 1, 'CONTEXT: a  ton  of  closeted TARGET1 supporters  or  OPPONENT is': 1, 'CONTEXT: TARGET1 supporters  or  OPPONENT is': 1, 'Dependency path to KEYWORD: TARGET1 <- supporters <- or -> is -> gonna -> KEYWORD': 1, 'CONTEXT: OPPONENT is  gonna  win TARGET2 .  ENTITY OPPONENT everywhere': 1, 'CONTEXT: ton  of  closeted TARGET1': 1, 'PAIR CONTEXT: TARGET1 supporters  or  OPPONENT is  gonna  win TARGET2': 1, 'OPP CONTEXT: closeted  TARGET1 supporters  or OPPONENT': 1, 'OPP CONTEXT: OPPONENT is': 1, 'CONTEXT: ton  of  closeted TARGET1 supporters  or  OPPONENT': 1, 'CONTEXT: ENTITY OPPONENT everywhere  . TARGET1 signs  so  rare  .': 1, 'CONTEXT: TARGET1 signs': 1, 'OPP CONTEXT: TARGET2 .  ENTITY OPPONENT': 1, 'OPP CONTEXT: OPPONENT is  gonna  win  TARGET2': 1, 'OPP CONTEXT: TARGET2 .  ENTITY OPPONENT everywhere  .  TARGET1': 1, 'CONTEXT: TARGET1 supporters  or': 1, 'PAIR CONTEXT: KEYWORD OPPONENT TARGET2 .  ENTITY': 1, 'CONTEXT: closeted TARGET1': 1, 'OPP CONTEXT: ENTITY OPPONENT everywhere': 1, 'CONTEXT: OPPONENT everywhere  . TARGET1 signs  so  rare': 1, 'OPP CONTEXT: OPPONENT is  gonna  win': 1, 'OPPONENT closer to KEYWORD': 1, 'OPP CONTEXT: OPPONENT everywhere  .  TARGET1': 1, 'CONTEXT: a  ton  of  closeted TARGET1': 1, 'Ends with .': 1, 'OPP CONTEXT: OPPONENT everywhere  .  TARGET1 signs': 1, 'CONTEXT: is  gonna  win TARGET2': 1, 'CONTEXT: win TARGET2': 1, 'CONTEXT: TARGET1 signs  so  rare  .': 1, 'OPP CONTEXT: TARGET1 supporters  or OPPONENT': 1, 'OPP CONTEXT: win  TARGET2 .  ENTITY OPPONENT everywhere  .  TARGET1 signs': 1, 'CONTEXT: of  closeted TARGET1': 1, 'OPP CONTEXT: ENTITY OPPONENT': 1, 'OPP CONTEXT: supporters  or OPPONENT is  gonna': 1, 'OPP CONTEXT: OPPONENT is  gonna': 1, 'OPP CONTEXT: or OPPONENT': 1, 'OPP CONTEXT: or OPPONENT is': 1, 'PAIR CONTEXT: TARGET1 supporters  or  OPPONENT is  gonna KEYWORD': 1, 'CONTEXT: is  gonna  win TARGET2 .  ENTITY OPPONENT': 1, 'OPP CONTEXT: TARGET1 supporters  or OPPONENT is  gonna  win': 1, 'OPP CONTEXT: .  ENTITY OPPONENT everywhere  .': 1, 'CONTEXT: TARGET1 signs  so  rare': 1, 'CONTEXT: . TARGET1 signs': 1}"
